ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
11,Marseille,Open 13,13/02/2025,ATP250,Indoor,Hard,2nd Round,3,Bergs Z.,Borges N.,62,39,932,1345,6,2,6,7,6,2,,,,,2,1,Completed,1.73,2.1,1.77,2.18,1.77,2.18,1.7,2.11
11,Marseille,Open 13,13/02/2025,ATP250,Indoor,Hard,2nd Round,3,Zhang Zh.,Hurkacz H.,52,20,1050,2305,6,4,6,7,6,3,,,,,2,1,Completed,4,1.25,4.24,1.27,4.24,1.28,3.89,1.24
11,Marseille,Open 13,13/02/2025,ATP250,Indoor,Hard,2nd Round,3,Medvedev D.,Herbert P.,8,192,3830,315,6,2,6,4,,,,,,,2,0,Completed,1.14,5.5,1.16,6.2,1.17,6.31,1.14,5.57
11,Marseille,Open 13,13/02/2025,ATP250,Indoor,Hard,2nd Round,3,Struff J.L.,Grenier H.,46,202,1200,306,6,4,5,7,6,4,,,,,2,1,Completed,1.36,3.2,1.39,3.29,1.39,3.29,1.35,3.13
11,Marseille,Open 13,14/02/2025,ATP250,Indoor,Hard,Quarterfinals,3,Bergs Z.,Zhang Zh.,62,52,932,1050,7,5,,,,,,,,,1,0,Retired,1.67,2.2,1.67,2.36,1.74,2.36,1.67,2.17
11,Marseille,Open 13,14/02/2025,ATP250,Indoor,Hard,Quarterfinals,3,Humbert U.,Sonego L.,17,35,2625,1376,6,4,6,4,,,,,,,2,0,Completed,1.36,3.2,1.4,3.2,1.43,3.2,1.37,3.02
11,Marseille,Open 13,14/02/2025,ATP250,Indoor,Hard,Quarterfinals,3,Medvedev D.,Struff J.L.,8,46,3830,1200,6,3,6,2,,,,,,,2,0,Completed,1.19,4.33,1.25,4.45,1.25,4.45,1.22,4.15
11,Marseille,Open 13,14/02/2025,ATP250,Indoor,Hard,Quarterfinals,3,Medjedovic H.,Altmaier D.,96,80,617,728,7,5,6,7,6,4,,,,,2,1,Completed,1.44,2.75,1.45,3,1.49,3,1.43,2.78
11,Marseille,Open 13,15/02/2025,ATP250,Indoor,Hard,Semifinals,3,Humbert U.,Bergs Z.,17,62,2625,932,6,4,6,4,,,,,,,2,0,Completed,1.36,3.2,1.4,3.24,1.4,3.3,1.36,3.08
11,Marseille,Open 13,15/02/2025,ATP250,Indoor,Hard,Semifinals,3,Medjedovic H.,Medvedev D.,96,8,617,3830,6,3,6,2,,,,,,,2,0,Completed,3.75,1.29,3.86,1.31,3.91,1.32,3.55,1.28
11,Marseille,Open 13,16/02/2025,ATP250,Indoor,Hard,The Final,3,Humbert U.,Medjedovic H.,17,96,2625,617,7,6,6,4,,,,,,,2,0,Completed,1.4,3,1.41,3.18,1.45,3.18,1.39,2.95
