ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
16,Santiago,Chile Open,26/02/2025,ATP250,Indoor,Clay,2nd Round,3,Djere L.,Martinez P.,103,36,571,1385,6,1,6,4,,,,,,,2,0,Completed,1.44,2.75,1.54,2.66,1.54,2.78,1.47,2.66
16,Santiago,Chile Open,26/02/2025,ATP250,Indoor,Clay,2nd Round,3,Faria J.,Heide G.,87,160,674,359,6,7,7,6,6,4,,,,,2,1,Completed,2,1.8,2,1.9,2.04,1.9,1.96,1.83
16,Santiago,Chile Open,26/02/2025,ATP250,Indoor,Clay,2nd Round,3,Cerundolo F.,Hanfmann Y.,26,109,1725,534,6,2,4,6,7,6,,,,,2,1,Completed,1.33,3.4,1.38,3.36,1.38,3.4,1.34,3.18
16,Santiago,Chile Open,26/02/2025,ATP250,Indoor,Clay,2nd Round,3,Etcheverry T.,Garin C.,43,147,1240,402,6,2,6,4,,,,,,,2,0,Completed,1.44,2.75,1.43,3.09,1.5,3.13,1.42,2.83
16,Santiago,Chile Open,27/02/2025,ATP250,Indoor,Clay,2nd Round,3,Dzumhur D.,Navone M.,90,64,662,890,6,4,3,6,6,3,,,,,2,1,Completed,4.5,1.2,5.03,1.21,5.03,1.23,4.45,1.2
16,Santiago,Chile Open,27/02/2025,ATP250,Indoor,Clay,2nd Round,3,Baez S.,Comesana F.,31,67,1510,848,6,3,5,7,7,6,,,,,2,1,Completed,1.4,3,1.43,3.05,1.43,3.15,1.37,2.99
16,Santiago,Chile Open,27/02/2025,ATP250,Indoor,Clay,2nd Round,3,Ugo Carabelli C.,Monteiro T.,69,108,847,540,4,6,7,6,6,3,,,,,2,1,Completed,1.91,1.91,1.97,1.93,2,1.94,1.91,1.88
16,Santiago,Chile Open,27/02/2025,ATP250,Indoor,Clay,2nd Round,3,Coria F.,Tabilo A.,136,28,433,1690,7,6,4,6,6,3,,,,,2,1,Completed,2.38,1.57,2.37,1.66,2.4,1.66,2.31,1.59
16,Santiago,Chile Open,28/02/2025,ATP250,Indoor,Clay,Quarterfinals,3,Djere L.,Faria J.,103,87,571,674,7,6,4,6,6,4,,,,,2,1,Completed,1.3,3.5,1.32,3.74,1.35,3.79,1.29,3.5
16,Santiago,Chile Open,28/02/2025,ATP250,Indoor,Clay,Quarterfinals,3,Cerundolo F.,Etcheverry T.,26,43,1725,1240,4,6,6,3,7,5,,,,,2,1,Completed,1.91,1.91,1.9,2.01,1.93,2.01,1.87,1.92
16,Santiago,Chile Open,28/02/2025,ATP250,Indoor,Clay,Quarterfinals,3,Ugo Carabelli C.,Coria F.,69,136,847,433,6,4,6,3,,,,,,,2,0,Completed,1.67,2.2,1.81,2.12,1.81,2.33,1.71,2.12
16,Santiago,Chile Open,01/03/2025,ATP250,Indoor,Clay,Quarterfinals,3,Baez S.,Dzumhur D.,31,90,1510,662,6,4,6,4,,,,,,,2,0,Completed,1.25,4,1.29,4.04,1.29,4.04,1.26,3.82
16,Santiago,Chile Open,01/03/2025,ATP250,Indoor,Clay,Semifinals,3,Djere L.,Cerundolo F.,103,26,571,1725,6,1,4,6,6,3,,,,,2,1,Completed,2.3,1.62,2.36,1.67,2.43,1.67,2.25,1.62
16,Santiago,Chile Open,01/03/2025,ATP250,Indoor,Clay,Semifinals,3,Baez S.,Ugo Carabelli C.,31,69,1510,847,6,1,3,6,6,2,,,,,2,1,Completed,1.4,3,1.37,3.41,1.44,3.41,1.4,2.93
16,Santiago,Chile Open,02/03/2025,ATP250,Indoor,Clay,The Final,3,Djere L.,Baez S.,103,31,571,1510,6,4,3,6,7,5,,,,,2,1,Completed,2.2,1.67,2.24,1.74,2.34,1.74,2.16,1.69
